job_id,job_title,job_url,datetime,status,error_message
14ffad08-b5ef-47f1-9047-f6356b8bcd59,"Lead Data Engineer with Snowlfake, AWS, Python, SQL - Marici Solutions - Remote",https://www.dice.com/job-detail/14ffad08-b5ef-47f1-9047-f6356b8bcd59?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Python+Developer,2025-05-16 12:02:37,failed,evaluate_and_apply returned False
982943cb-9f67-429b-87a6-3707ec7a1168,"Lead AI Engineer with (PhD,NVIDIA, Python, PyTorch and TensorFlow) - Sakin Tech - Remote",https://www.dice.com/job-detail/982943cb-9f67-429b-87a6-3707ec7a1168?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Python+Developer,2025-05-16 12:03:00,success,
982943cb-9f67-429b-87a6-3707ec7a1168,"Lead AI Engineer with (PhD,NVIDIA, Python, PyTorch and TensorFlow) - Sakin Tech - Remote",https://www.dice.com/job-detail/982943cb-9f67-429b-87a6-3707ec7a1168?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Python+Developer,2025-05-16 12:03:08,failed,evaluate_and_apply returned False
6f512e9a-ecb1-482d-9259-0a87f9745d83,Application Architect (Python) with Government & Federal experience - Acnovate Corporation - Remote,https://www.dice.com/job-detail/6f512e9a-ecb1-482d-9259-0a87f9745d83?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Python+Developer,2025-05-16 12:03:31,success,
6f512e9a-ecb1-482d-9259-0a87f9745d83,Application Architect (Python) with Government & Federal experience - Acnovate Corporation - Remote,https://www.dice.com/job-detail/6f512e9a-ecb1-482d-9259-0a87f9745d83?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Python+Developer,2025-05-16 12:03:40,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer,2025-05-16 12:12:52,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer,2025-05-16 12:12:56,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:24,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:27,failed,evaluate_and_apply returned False
81fb2ef2-2ae5-4138-a545-78ec20e831ae,"Full Stack Developer (TypeScript/Vue.js, AWS, Amazon Connect) - 100% remote - Lorven Technologies, Inc. - Remote",https://www.dice.com/job-detail/81fb2ef2-2ae5-4138-a545-78ec20e831ae?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:30,failed,evaluate_and_apply returned False
81fb2ef2-2ae5-4138-a545-78ec20e831ae,"Full Stack Developer (TypeScript/Vue.js, AWS, Amazon Connect) - 100% remote - Lorven Technologies, Inc. - Remote",https://www.dice.com/job-detail/81fb2ef2-2ae5-4138-a545-78ec20e831ae?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:32,failed,evaluate_and_apply returned False
654188f2-647f-4dae-8e2b-76359468bfd6,"Full Stack Developer IV - Aditi Consulting - Austin, TX",https://www.dice.com/job-detail/654188f2-647f-4dae-8e2b-76359468bfd6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:35,failed,evaluate_and_apply returned False
654188f2-647f-4dae-8e2b-76359468bfd6,"Full Stack Developer IV - Aditi Consulting - Austin, TX",https://www.dice.com/job-detail/654188f2-647f-4dae-8e2b-76359468bfd6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:38,failed,evaluate_and_apply returned False
559ea3ee-56bb-4898-ab91-e3b2e4ad351b,Full Stack Developer(OpenAI) - FutureTech Consultants LLC - Remote,https://www.dice.com/job-detail/559ea3ee-56bb-4898-ab91-e3b2e4ad351b?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:40,failed,evaluate_and_apply returned False
559ea3ee-56bb-4898-ab91-e3b2e4ad351b,Full Stack Developer(OpenAI) - FutureTech Consultants LLC - Remote,https://www.dice.com/job-detail/559ea3ee-56bb-4898-ab91-e3b2e4ad351b?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:43,failed,evaluate_and_apply returned False
c30bdaeb-69d5-4f42-815b-01b75a72a56a,"Net Full Stack Developer - CS Solutions, Inc. - Remote",https://www.dice.com/job-detail/c30bdaeb-69d5-4f42-815b-01b75a72a56a?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:14:45,failed,evaluate_and_apply returned False
7bc9b643-878f-46a4-8b96-c2e6811f33b0,https://www.dice.com/job-detail/7bc9b643-878f-46a4-8b96-c2e6811f33b0?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Rust+,https://www.dice.com/job-detail/7bc9b643-878f-46a4-8b96-c2e6811f33b0?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Rust+,2025-05-16 12:22:39,page_error,"Page navigation/load error: Page.goto: Timeout 30000ms exceeded.
Call log:
navigating to ""https://www.dice.com/job-detail/7bc9b643-878f-46a4-8b96-c2e6811f33b0?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Rust+"", waiting until ""load""
"
7bc9b643-878f-46a4-8b96-c2e6811f33b0,AEM Developer - Primesoft Consulting Services Inc - Remote,https://www.dice.com/job-detail/7bc9b643-878f-46a4-8b96-c2e6811f33b0?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Rust+,2025-05-16 12:23:09,success,
3a4bbf5e-2e6b-48fa-99c0-f85775a17951,LabVantage LIMS Architect - I.T. Solutions - Remote,https://www.dice.com/job-detail/3a4bbf5e-2e6b-48fa-99c0-f85775a17951?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Rust+,2025-05-16 12:23:18,success,
e959a191-5390-4195-8f2e-4767b3067050,https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer,https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer,2025-05-16 12:25:43,page_error,"Page navigation/load error: Page.goto: Timeout 30000ms exceeded.
Call log:
navigating to ""https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer"", waiting until ""load""
"
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Senior+Full+Stack+Developer,2025-05-16 12:26:13,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:27:26,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:27:43,failed,evaluate_and_apply returned False
81fb2ef2-2ae5-4138-a545-78ec20e831ae,"Full Stack Developer (TypeScript/Vue.js, AWS, Amazon Connect) - 100% remote - Lorven Technologies, Inc. - Remote",https://www.dice.com/job-detail/81fb2ef2-2ae5-4138-a545-78ec20e831ae?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:28:00,success,
81fb2ef2-2ae5-4138-a545-78ec20e831ae,"Full Stack Developer (TypeScript/Vue.js, AWS, Amazon Connect) - 100% remote - Lorven Technologies, Inc. - Remote",https://www.dice.com/job-detail/81fb2ef2-2ae5-4138-a545-78ec20e831ae?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:28:08,failed,evaluate_and_apply returned False
654188f2-647f-4dae-8e2b-76359468bfd6,"Full Stack Developer IV - Aditi Consulting - Austin, TX",https://www.dice.com/job-detail/654188f2-647f-4dae-8e2b-76359468bfd6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:28:32,success,
654188f2-647f-4dae-8e2b-76359468bfd6,"Full Stack Developer IV - Aditi Consulting - Austin, TX",https://www.dice.com/job-detail/654188f2-647f-4dae-8e2b-76359468bfd6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:28:39,failed,evaluate_and_apply returned False
559ea3ee-56bb-4898-ab91-e3b2e4ad351b,Full Stack Developer(OpenAI) - FutureTech Consultants LLC - Remote,https://www.dice.com/job-detail/559ea3ee-56bb-4898-ab91-e3b2e4ad351b?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:29:03,success,
559ea3ee-56bb-4898-ab91-e3b2e4ad351b,Full Stack Developer(OpenAI) - FutureTech Consultants LLC - Remote,https://www.dice.com/job-detail/559ea3ee-56bb-4898-ab91-e3b2e4ad351b?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:29:11,failed,evaluate_and_apply returned False
c30bdaeb-69d5-4f42-815b-01b75a72a56a,"Net Full Stack Developer - CS Solutions, Inc. - Remote",https://www.dice.com/job-detail/c30bdaeb-69d5-4f42-815b-01b75a72a56a?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:29:34,success,
c30bdaeb-69d5-4f42-815b-01b75a72a56a,"Net Full Stack Developer - CS Solutions, Inc. - Remote",https://www.dice.com/job-detail/c30bdaeb-69d5-4f42-815b-01b75a72a56a?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:29:42,failed,evaluate_and_apply returned False
134b3da0-1aa6-4b97-8284-e1c97c31581c,"Full Stack Developer (Healthcare App Modernization Node.js, React, TypeScript) - E-Solutions, Inc. - Remote",https://www.dice.com/job-detail/134b3da0-1aa6-4b97-8284-e1c97c31581c?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:30:05,success,
134b3da0-1aa6-4b97-8284-e1c97c31581c,"Full Stack Developer (Healthcare App Modernization Node.js, React, TypeScript) - E-Solutions, Inc. - Remote",https://www.dice.com/job-detail/134b3da0-1aa6-4b97-8284-e1c97c31581c?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:30:13,failed,evaluate_and_apply returned False
075387df-7ee5-4f64-8f27-92e2536709a7,Quality Engineer - FullStack (S2TTTV and S2TTTW) - cloudingest inc - Remote,https://www.dice.com/job-detail/075387df-7ee5-4f64-8f27-92e2536709a7?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:30:37,success,
075387df-7ee5-4f64-8f27-92e2536709a7,Quality Engineer - FullStack (S2TTTV and S2TTTW) - cloudingest inc - Remote,https://www.dice.com/job-detail/075387df-7ee5-4f64-8f27-92e2536709a7?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Engineer,2025-05-16 12:30:44,failed,evaluate_and_apply returned False
494d5be4-fa8c-42de-a11e-20c4154a253d,.Net Backend Architect - Photon - Remote,https://www.dice.com/job-detail/494d5be4-fa8c-42de-a11e-20c4154a253d?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:31:29,success,
494d5be4-fa8c-42de-a11e-20c4154a253d,.Net Backend Architect - Photon - Remote,https://www.dice.com/job-detail/494d5be4-fa8c-42de-a11e-20c4154a253d?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:31:37,failed,evaluate_and_apply returned False
619529fb-382e-4d69-8375-9ca3821a2da3,Front End Architect/Lead - Photon - Remote,https://www.dice.com/job-detail/619529fb-382e-4d69-8375-9ca3821a2da3?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:32:00,success,
619529fb-382e-4d69-8375-9ca3821a2da3,Front End Architect/Lead - Photon - Remote,https://www.dice.com/job-detail/619529fb-382e-4d69-8375-9ca3821a2da3?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:32:08,failed,evaluate_and_apply returned False
f47f6dcc-2599-4306-9aed-896c936b2fa6,"Site Reliability Engineer - INSPYR Solutions - Charlotte, NC",https://www.dice.com/job-detail/f47f6dcc-2599-4306-9aed-896c936b2fa6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:32:25,success,
f47f6dcc-2599-4306-9aed-896c936b2fa6,"Site Reliability Engineer - INSPYR Solutions - Charlotte, NC",https://www.dice.com/job-detail/f47f6dcc-2599-4306-9aed-896c936b2fa6?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Frontend+Engineer,2025-05-16 12:32:32,failed,evaluate_and_apply returned False
f6bd9282-196a-4637-852c-d277b1b55aab,React.JS Developer - SBS Corp. - Remote,https://www.dice.com/job-detail/f6bd9282-196a-4637-852c-d277b1b55aab?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=React+Developer,2025-05-16 12:33:20,success,
f6bd9282-196a-4637-852c-d277b1b55aab,React.JS Developer - SBS Corp. - Remote,https://www.dice.com/job-detail/f6bd9282-196a-4637-852c-d277b1b55aab?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=React+Developer,2025-05-16 12:33:28,failed,evaluate_and_apply returned False
e959a191-5390-4195-8f2e-4767b3067050,"Lead Full Stack Engineer [Angular, Java] - GRT Corporation - Remote",https://www.dice.com/job-detail/e959a191-5390-4195-8f2e-4767b3067050?filters.easyApply=true&filters.postedDate=THREE&filters.employmentType=CONTRACTS|THIRD_PARTY&filters.employerType=Direct+Hire|Recruiter&filters.workplaceTypes=Remote&location=Denver%2C+USA&q=Full+Stack+Software+Engineer,2025-05-16 12:35:10,failed,evaluate_and_apply returned False
